text,label
"Wah filmnya ternyata sangat seru untuk ditonton. Baru saja makan bakso, enak banget! Buku yang kubaca hari ini sangat menginspirasi. Liburan ke pantai sangat menyenangkan. Wah filmnya ternyata sangat seru untuk ditonton. Aku merasa sangat kacau akhir-akhir ini. Semua terasa sia-sia, aku ingin nyerah.",0
Setiap hari rasanya berat sekali untuk dijalani. Orang-orang gak ngerti gimana rasanya sedih dan hancur. Besok aku akan lari pagi agar lebih sehat. Setiap hari rasanya berat sekali untuk dijalani.,1
"Besok aku akan lari pagi agar lebih sehat. Baru saja makan bakso, enak banget! Semangat pagi! Semoga harimu indah. Liburan ke gunung yuk. Hari ini cuaca sangat bagus dan cerah. Senangnya bisa berkumpul bersama keluarga.",0
Aku merasa sangat produktif dan bahagia hari ini. Besok rencana mau belanja sama teman. Jangan lupa makan ya gais! Pekerjaanku selesai lebih awal hari ini.,0
Jangan lupa makan ya gais! Besok rencana mau masak sama teman. Jangan lupa belanja ya gais! Kecemasanku kambuh lagi hari ini. Jangan lupa makan ya gais!,1
"Lagi belajar kodingan, lumayan susah tapi asik. Semangat pagi! Semoga harimu indah. Pekerjaanku selesai lebih awal hari ini. Aku merasa sangat kacau akhir-akhir ini. Terima kasih atas bantuan teman-teman semua. Semangat pagi! Semoga harimu indah.",1
"Liburan ke pantai sangat menyenangkan. Aku merasa sangat produktif dan bahagia hari ini. Besok rencana mau masak sama teman. Jangan lupa belanja ya gais! Semua terasa sia-sia, aku ingin nyerah. Akhirnya bisa jalan-jalan dengan tenang. Semangat pagi! Semoga harimu indah.",1
Besok rencana mau masak sama teman. Besok rencana mau masak sama teman. Senangnya bisa berkumpul bersama keluarga. Pekerjaanku selesai lebih awal hari ini.,0
Liburan ke gunung yuk. Besok rencana mau masak sama teman. Aku merasa sangat kacau akhir-akhir ini. Jangan lupa makan ya gais! Jangan lupa belanja ya gais! Besok rencana mau belanja sama teman.,0
Aku merasa sangat produktif dan bahagia hari ini. Liburan ke gunung yuk. Aku merasa sangat hampa akhir-akhir ini. Jangan lupa belanja ya gais!,0
Masa depanku terlihat sangat gelap dan suram. Semangat pagi! Semoga harimu indah. Hari ini cuaca sangat bagus dan cerah. Besok aku akan lari pagi agar lebih sehat. Jangan lupa belanja ya gais!,0
"Terima kasih atas bantuan teman-teman semua. Besok rencana mau belanja sama teman. Hari ini cuaca sangat bagus dan cerah. Kepalaku mau pecah rasanya dengan semua masalah ini. Jangan lupa makan ya gais! Lagi belajar kodingan, lumayan susah tapi asik.",1
"Jangan lupa makan ya gais! Akhirnya bisa jalan-jalan dengan tenang. Aku merasa sangat kacau akhir-akhir ini. Akhirnya akhir pekan tiba, waktunya bersantai. Aku merasa sangat kacau akhir-akhir ini. Jangan lupa belanja ya gais! Liburan ke pantai sangat menyenangkan.",0
"Semangat pagi! Semoga harimu indah. Senangnya bisa berkumpul bersama keluarga. Buku yang kubaca hari ini sangat menginspirasi. Hari ini cuaca sangat bagus dan cerah. Akhirnya akhir pekan tiba, waktunya bersantai. Hari ini cuaca sangat bagus dan cerah.",0
"Pekerjaan bikin aku anxiety. Setiap hari rasanya berat sekali untuk dijalani. Pekerjaan bikin aku anxiety. Aku butuh bantuan, beban menyerang lagi. Rasanya pengen nangis aja. Gak kuat lagi sama tekanan ini. Tiap malam aku ga bisa tidur mikirin beban hidup.",1
Hari ini cuaca sangat bagus dan cerah. Aku merasa sangat hampa akhir-akhir ini. Jangan lupa belanja ya gais! Akhirnya bisa jalan-jalan dengan tenang. Kepalaku mau pecah rasanya dengan semua masalah ini.,0
Orang-orang gak ngerti gimana rasanya sedih dan hancur. Liburan ke gunung yuk. Wah filmnya ternyata sangat seru untuk ditonton. Besok rencana mau masak sama teman. Aku merasa sangat kacau akhir-akhir ini. Semangat pagi! Semoga harimu indah.,0
Sudah seminggu aku merasa putus asa. Semangat pagi! Semoga harimu indah. Aku merasa sangat produktif dan bahagia hari ini. Tiap malam aku ga bisa tidur mikirin beban hidup. Aku merasa sangat kacau akhir-akhir ini. Kecemasanku kambuh lagi hari ini.,1
"Akhirnya akhir pekan tiba, waktunya bersantai. Jangan lupa belanja ya gais! Aku merasa sangat produktif dan bahagia hari ini. Pekerjaanku selesai lebih awal hari ini.",0
Semangat pagi! Semoga harimu indah. Aku benci diriku sendiri. Sudah seminggu aku merasa putus asa. Masa depanku terlihat sangat gelap dan suram. Semangat pagi! Semoga harimu indah.,1
"Buku yang kubaca hari ini sangat menginspirasi. Akhirnya akhir pekan tiba, waktunya bersantai. Senangnya bisa berkumpul bersama keluarga. Besok rencana mau belanja sama teman. Tiap malam aku ga bisa tidur mikirin beban hidup. Liburan ke gunung yuk. Cuaca hari ini sangat mendukung untuk nongkrong.",0
Rasanya pengen nangis aja. Rasanya pengen pergi aja untuk selamanya. Jangan lupa makan ya gais! Aku merasa sangat kacau akhir-akhir ini. Setiap hari rasanya berat sekali untuk dijalani.,1
"Semua terasa sia-sia, aku ingin nyerah. Jangan lupa belanja ya gais! Pekerjaanku selesai lebih awal hari ini. Orang-orang gak ngerti gimana rasanya sedih dan hancur. Jangan lupa makan ya gais! Wah filmnya ternyata sangat seru untuk ditonton. Terlalu banyak pikiran merusak hariku.",0
"Akhirnya akhir pekan tiba, waktunya bersantai. Hari ini cuaca sangat bagus dan cerah. Senangnya bisa berkumpul bersama keluarga. Kenapa tidak ada yang peduli padaku? Akhirnya akhir pekan tiba, waktunya bersantai. Liburan ke pantai sangat menyenangkan. Akhirnya akhir pekan tiba, waktunya bersantai.",0
"Baru saja makan bakso, enak banget! Pekerjaanku selesai lebih awal hari ini. Liburan ke pantai sangat menyenangkan. Liburan ke pantai sangat menyenangkan.",0
Setiap hari rasanya berat sekali untuk dijalani. Liburan ke pantai sangat menyenangkan. Besok rencana mau belanja sama teman. Senangnya bisa berkumpul bersama keluarga.,0
Setiap hari rasanya berat sekali untuk dijalani. Pekerjaanku selesai lebih awal hari ini. Masa depanku terlihat sangat gelap dan suram. Liburan ke pantai sangat menyenangkan. Gak kuat lagi sama tekanan ini. Orang-orang gak ngerti gimana rasanya sedih dan hancur. Besok rencana mau masak sama teman.,1
"Baru saja makan bakso, enak banget! Terlalu banyak pikiran merusak hariku. Wah filmnya ternyata sangat seru untuk ditonton. Lagi belajar kodingan, lumayan susah tapi asik. Besok rencana mau masak sama teman. Pekerjaanku selesai lebih awal hari ini. Terima kasih atas bantuan teman-teman semua.",0
"Senangnya bisa berkumpul bersama keluarga. Besok rencana mau belanja sama teman. Aku merasa sangat kacau akhir-akhir ini. Pekerjaan bikin aku anxiety. Akhirnya akhir pekan tiba, waktunya bersantai. Pekerjaanku selesai lebih awal hari ini.",0
"Liburan ke pantai sangat menyenangkan. Akhirnya akhir pekan tiba, waktunya bersantai. Semangat pagi! Semoga harimu indah. Besok rencana mau masak sama teman.",0
"Besok aku akan lari pagi agar lebih sehat. Baru saja makan bakso, enak banget! Aku merasa sangat produktif dan bahagia hari ini. Buku yang kubaca hari ini sangat menginspirasi. Aku merasa sangat hampa akhir-akhir ini. Besok rencana mau masak sama teman. Aku merasa sangat produktif dan bahagia hari ini.",0
"Wah filmnya ternyata sangat seru untuk ditonton. Akhirnya bisa jalan-jalan dengan tenang. Pekerjaanku selesai lebih awal hari ini. Besok aku akan lari pagi agar lebih sehat. Akhirnya akhir pekan tiba, waktunya bersantai. Jangan lupa makan ya gais! Rasanya pengen pergi aja untuk selamanya.",0
"Sudah seminggu aku merasa putus asa. Terima kasih atas bantuan teman-teman semua. Akhirnya akhir pekan tiba, waktunya bersantai. Besok rencana mau masak sama teman.",0
"Aku merasa sangat hampa akhir-akhir ini. Lagi belajar kodingan, lumayan susah tapi asik. Cuaca hari ini sangat mendukung untuk nongkrong. Wah filmnya ternyata sangat seru untuk ditonton. Liburan ke gunung yuk.",0
"Aku merasa sangat produktif dan bahagia hari ini. Buku yang kubaca hari ini sangat menginspirasi. Wah filmnya ternyata sangat seru untuk ditonton. Jangan lupa belanja ya gais! Wah filmnya ternyata sangat seru untuk ditonton. Lagi belajar kodingan, lumayan susah tapi asik.",0
"Baru saja makan bakso, enak banget! Cuaca hari ini sangat mendukung untuk nongkrong. Terima kasih atas bantuan teman-teman semua. Masa depanku terlihat sangat gelap dan suram. Buku yang kubaca hari ini sangat menginspirasi. Pekerjaanku selesai lebih awal hari ini.",0
"Buku yang kubaca hari ini sangat menginspirasi. Besok rencana mau masak sama teman. Lagi belajar kodingan, lumayan susah tapi asik. Aku merasa sangat produktif dan bahagia hari ini. Orang-orang gak ngerti gimana rasanya sedih dan hancur. Liburan ke gunung yuk. Pekerjaanku selesai lebih awal hari ini.",0
"Sudah seminggu aku merasa putus asa. Hari ini cuaca sangat bagus dan cerah. Besok rencana mau masak sama teman. Wah filmnya ternyata sangat seru untuk ditonton. Jangan lupa makan ya gais! Akhirnya akhir pekan tiba, waktunya bersantai.",0
"Pekerjaan bikin aku anxiety. Semua terasa sia-sia, aku ingin nyerah. Gak kuat lagi sama tekanan ini. Semangat pagi! Semoga harimu indah.",1
Besok rencana mau belanja sama teman. Hari ini cuaca sangat bagus dan cerah. Kecemasanku kambuh lagi hari ini. Wah filmnya ternyata sangat seru untuk ditonton. Terima kasih atas bantuan teman-teman semua. Kecemasanku kambuh lagi hari ini. Masa depanku terlihat sangat gelap dan suram.,0
"Lagi belajar kodingan, lumayan susah tapi asik. Besok rencana mau belanja sama teman. Besok rencana mau masak sama teman. Cuaca hari ini sangat mendukung untuk nongkrong.",0
"Rasanya pengen nangis aja. Lagi belajar kodingan, lumayan susah tapi asik. Besok aku akan lari pagi agar lebih sehat. Besok rencana mau masak sama teman. Liburan ke pantai sangat menyenangkan. Liburan ke pantai sangat menyenangkan.",0
"Terima kasih atas bantuan teman-teman semua. Rasanya pengen nangis aja. Wah filmnya ternyata sangat seru untuk ditonton. Tiap malam aku ga bisa tidur mikirin beban hidup. Cuaca hari ini sangat mendukung untuk nongkrong. Rasanya pengen pergi aja untuk selamanya. Baru saja makan bakso, enak banget!",0
Semangat pagi! Semoga harimu indah. Wah filmnya ternyata sangat seru untuk ditonton. Besok rencana mau masak sama teman. Besok rencana mau masak sama teman. Aku merasa sangat produktif dan bahagia hari ini. Akhirnya bisa jalan-jalan dengan tenang. Senangnya bisa berkumpul bersama keluarga.,0
"Semua terasa sia-sia, aku ingin nyerah. Liburan ke pantai sangat menyenangkan. Besok aku akan lari pagi agar lebih sehat. Akhirnya bisa jalan-jalan dengan tenang. Aku merasa sangat kacau akhir-akhir ini.",0
Semangat pagi! Semoga harimu indah. Jangan lupa makan ya gais! Pekerjaanku selesai lebih awal hari ini. Terima kasih atas bantuan teman-teman semua. Akhirnya bisa jalan-jalan dengan tenang. Senangnya bisa berkumpul bersama keluarga. Liburan ke gunung yuk.,0
"Lagi belajar kodingan, lumayan susah tapi asik. Hari ini cuaca sangat bagus dan cerah. Wah filmnya ternyata sangat seru untuk ditonton. Aku merasa sangat produktif dan bahagia hari ini.",0
"Kecemasanku kambuh lagi hari ini. Kepalaku mau pecah rasanya dengan semua masalah ini. Rasanya pengen nangis aja. Aku butuh bantuan, beban menyerang lagi. Aku merasa sangat hampa akhir-akhir ini. Setiap hari rasanya berat sekali untuk dijalani.",1
"Sudah seminggu aku merasa putus asa. Besok aku akan lari pagi agar lebih sehat. Pekerjaanku selesai lebih awal hari ini. Akhirnya bisa jalan-jalan dengan tenang. Semangat pagi! Semoga harimu indah. Baru saja makan bakso, enak banget!",0
"Liburan ke pantai sangat menyenangkan. Akhirnya akhir pekan tiba, waktunya bersantai. Jangan lupa makan ya gais! Cuaca hari ini sangat mendukung untuk nongkrong. Jangan lupa belanja ya gais! Hari ini cuaca sangat bagus dan cerah.",0
"Akhirnya bisa jalan-jalan dengan tenang. Baru saja makan bakso, enak banget! Jangan lupa makan ya gais! Akhirnya akhir pekan tiba, waktunya bersantai. Jangan lupa makan ya gais! Besok rencana mau masak sama teman.",0
"Lagi belajar kodingan, lumayan susah tapi asik. Pekerjaanku selesai lebih awal hari ini. Semangat pagi! Semoga harimu indah. Besok rencana mau belanja sama teman.",0
"Hari ini cuaca sangat bagus dan cerah. Aku butuh bantuan, beban menyerang lagi. Semua terasa sia-sia, aku ingin nyerah. Masa depanku terlihat sangat gelap dan suram.",1
Besok aku akan lari pagi agar lebih sehat. Cuaca hari ini sangat mendukung untuk nongkrong. Semangat pagi! Semoga harimu indah. Pekerjaan bikin aku anxiety. Masa depanku terlihat sangat gelap dan suram.,0
"Sudah seminggu aku merasa putus asa. Aku butuh bantuan, beban menyerang lagi. Kenapa hidup ini begitu kacau? Gak kuat lagi sama tekanan ini.",1
"Akhirnya akhir pekan tiba, waktunya bersantai. Akhirnya bisa jalan-jalan dengan tenang. Jangan lupa belanja ya gais! Sudah seminggu aku merasa putus asa. Besok aku akan lari pagi agar lebih sehat. Akhirnya akhir pekan tiba, waktunya bersantai.",0
Setiap hari rasanya berat sekali untuk dijalani. Terlalu banyak pikiran merusak hariku. Aku merasa sangat kacau akhir-akhir ini. Aku merasa sangat hampa akhir-akhir ini. Orang-orang gak ngerti gimana rasanya sedih dan hancur. Orang-orang gak ngerti gimana rasanya sedih dan hancur. Gak kuat lagi sama tekanan ini.,1
"Besok aku akan lari pagi agar lebih sehat. Akhirnya bisa jalan-jalan dengan tenang. Gak kuat lagi sama tekanan ini. Akhirnya akhir pekan tiba, waktunya bersantai.",0
"Baru saja makan bakso, enak banget! Kecemasanku kambuh lagi hari ini. Hari ini cuaca sangat bagus dan cerah. Liburan ke gunung yuk. Liburan ke pantai sangat menyenangkan.",0
"Kenapa tidak ada yang peduli padaku? Pekerjaan bikin aku anxiety. Aku merasa sangat kacau akhir-akhir ini. Aku butuh bantuan, beban menyerang lagi.",1
"Kepalaku mau pecah rasanya dengan semua masalah ini. Aku lelah berpura-pura baik-baik saja. Aku benci diriku sendiri. Pekerjaan bikin aku anxiety. Kenapa hidup ini begitu kacau? Semua terasa sia-sia, aku ingin nyerah.",1
Buku yang kubaca hari ini sangat menginspirasi. Terlalu banyak pikiran merusak hariku. Senangnya bisa berkumpul bersama keluarga. Semangat pagi! Semoga harimu indah. Terlalu banyak pikiran merusak hariku. Terlalu banyak pikiran merusak hariku. Aku merasa sangat hampa akhir-akhir ini.,1
"Rasanya pengen nangis aja. Aku butuh bantuan, beban menyerang lagi. Aku benci diriku sendiri. Pekerjaan bikin aku anxiety. Aku butuh bantuan, beban menyerang lagi. Aku butuh bantuan, beban menyerang lagi. Semua terasa sia-sia, aku ingin nyerah.",1
"Jangan lupa belanja ya gais! Terima kasih atas bantuan teman-teman semua. Besok rencana mau masak sama teman. Baru saja makan bakso, enak banget!",0
Akhirnya bisa jalan-jalan dengan tenang. Pekerjaanku selesai lebih awal hari ini. Besok rencana mau belanja sama teman. Wah filmnya ternyata sangat seru untuk ditonton. Wah filmnya ternyata sangat seru untuk ditonton. Pekerjaanku selesai lebih awal hari ini. Pekerjaanku selesai lebih awal hari ini.,0
"Orang-orang gak ngerti gimana rasanya sedih dan hancur. Pekerjaanku selesai lebih awal hari ini. Baru saja makan bakso, enak banget! Semangat pagi! Semoga harimu indah.",0
"Besok rencana mau belanja sama teman. Liburan ke pantai sangat menyenangkan. Liburan ke gunung yuk. Senangnya bisa berkumpul bersama keluarga. Jangan lupa belanja ya gais! Rasanya pengen nangis aja. Akhirnya akhir pekan tiba, waktunya bersantai.",0
Kenapa hidup ini begitu kacau? Aku merasa sangat hampa akhir-akhir ini. Hari ini cuaca sangat bagus dan cerah. Hari ini cuaca sangat bagus dan cerah. Terlalu banyak pikiran merusak hariku. Buku yang kubaca hari ini sangat menginspirasi. Rasanya pengen pergi aja untuk selamanya.,1
"Baru saja makan bakso, enak banget! Pekerjaan bikin aku anxiety. Gak kuat lagi sama tekanan ini. Buku yang kubaca hari ini sangat menginspirasi. Jangan lupa belanja ya gais! Buku yang kubaca hari ini sangat menginspirasi.",0
Semangat pagi! Semoga harimu indah. Jangan lupa belanja ya gais! Cuaca hari ini sangat mendukung untuk nongkrong. Wah filmnya ternyata sangat seru untuk ditonton.,0
"Baru saja makan bakso, enak banget! Akhirnya akhir pekan tiba, waktunya bersantai. Sudah seminggu aku merasa putus asa. Jangan lupa belanja ya gais! Semangat pagi! Semoga harimu indah. Terlalu banyak pikiran merusak hariku.",0
"Aku merasa sangat produktif dan bahagia hari ini. Aku merasa sangat produktif dan bahagia hari ini. Baru saja makan bakso, enak banget! Liburan ke gunung yuk. Aku merasa sangat produktif dan bahagia hari ini. Terima kasih atas bantuan teman-teman semua.",0
"Aku merasa sangat hampa akhir-akhir ini. Aku butuh bantuan, beban menyerang lagi. Setiap hari rasanya berat sekali untuk dijalani. Kenapa tidak ada yang peduli padaku? Semua terasa sia-sia, aku ingin nyerah.",1
Senangnya bisa berkumpul bersama keluarga. Jangan lupa belanja ya gais! Buku yang kubaca hari ini sangat menginspirasi. Pekerjaanku selesai lebih awal hari ini. Aku merasa sangat produktif dan bahagia hari ini. Senangnya bisa berkumpul bersama keluarga. Semangat pagi! Semoga harimu indah.,0
"Aku benci diriku sendiri. Semua terasa sia-sia, aku ingin nyerah. Aku lelah berpura-pura baik-baik saja. Buku yang kubaca hari ini sangat menginspirasi. Aku butuh bantuan, beban menyerang lagi. Liburan ke gunung yuk.",1
Pekerjaan bikin aku anxiety. Jangan lupa makan ya gais! Akhirnya bisa jalan-jalan dengan tenang. Buku yang kubaca hari ini sangat menginspirasi. Aku merasa sangat hampa akhir-akhir ini. Setiap hari rasanya berat sekali untuk dijalani. Senangnya bisa berkumpul bersama keluarga.,0
Jangan lupa belanja ya gais! Masa depanku terlihat sangat gelap dan suram. Kecemasanku kambuh lagi hari ini. Masa depanku terlihat sangat gelap dan suram.,1
"Gak kuat lagi sama tekanan ini. Aku butuh bantuan, beban menyerang lagi. Pekerjaan bikin aku anxiety. Kenapa tidak ada yang peduli padaku? Cuaca hari ini sangat mendukung untuk nongkrong. Baru saja makan bakso, enak banget! Aku merasa sangat produktif dan bahagia hari ini.",1
"Akhirnya akhir pekan tiba, waktunya bersantai. Wah filmnya ternyata sangat seru untuk ditonton. Lagi belajar kodingan, lumayan susah tapi asik. Besok rencana mau masak sama teman. Jangan lupa belanja ya gais! Orang-orang gak ngerti gimana rasanya sedih dan hancur. Terima kasih atas bantuan teman-teman semua.",0
"Sudah seminggu aku merasa putus asa. Aku merasa sangat produktif dan bahagia hari ini. Jangan lupa makan ya gais! Baru saja makan bakso, enak banget! Besok rencana mau belanja sama teman.",0
"Cuaca hari ini sangat mendukung untuk nongkrong. Baru saja makan bakso, enak banget! Aku lelah berpura-pura baik-baik saja. Liburan ke pantai sangat menyenangkan. Cuaca hari ini sangat mendukung untuk nongkrong. Aku merasa sangat produktif dan bahagia hari ini. Semangat pagi! Semoga harimu indah.",0
Terlalu banyak pikiran merusak hariku. Aku merasa sangat produktif dan bahagia hari ini. Cuaca hari ini sangat mendukung untuk nongkrong. Besok rencana mau masak sama teman. Jangan lupa belanja ya gais!,0
"Semua terasa sia-sia, aku ingin nyerah. Besok aku akan lari pagi agar lebih sehat. Buku yang kubaca hari ini sangat menginspirasi. Hari ini cuaca sangat bagus dan cerah. Setiap hari rasanya berat sekali untuk dijalani. Senangnya bisa berkumpul bersama keluarga.",0
"Baru saja makan bakso, enak banget! Aku lelah berpura-pura baik-baik saja. Terlalu banyak pikiran merusak hariku. Gak kuat lagi sama tekanan ini. Pekerjaan bikin aku anxiety.",1
"Pekerjaanku selesai lebih awal hari ini. Terima kasih atas bantuan teman-teman semua. Besok aku akan lari pagi agar lebih sehat. Senangnya bisa berkumpul bersama keluarga. Akhirnya akhir pekan tiba, waktunya bersantai. Akhirnya akhir pekan tiba, waktunya bersantai. Cuaca hari ini sangat mendukung untuk nongkrong.",0
Buku yang kubaca hari ini sangat menginspirasi. Rasanya pengen nangis aja. Terlalu banyak pikiran merusak hariku. Kenapa tidak ada yang peduli padaku?,1
Aku merasa sangat produktif dan bahagia hari ini. Besok aku akan lari pagi agar lebih sehat. Cuaca hari ini sangat mendukung untuk nongkrong. Gak kuat lagi sama tekanan ini. Terlalu banyak pikiran merusak hariku. Aku merasa sangat produktif dan bahagia hari ini. Sudah seminggu aku merasa putus asa.,0
"Aku butuh bantuan, beban menyerang lagi. Jangan lupa belanja ya gais! Setiap hari rasanya berat sekali untuk dijalani. Rasanya pengen nangis aja. Pekerjaanku selesai lebih awal hari ini. Gak kuat lagi sama tekanan ini.",0
Besok aku akan lari pagi agar lebih sehat. Pekerjaan bikin aku anxiety. Aku benci diriku sendiri. Terima kasih atas bantuan teman-teman semua. Aku merasa sangat produktif dan bahagia hari ini. Jangan lupa makan ya gais! Jangan lupa makan ya gais!,0
"Buku yang kubaca hari ini sangat menginspirasi. Lagi belajar kodingan, lumayan susah tapi asik. Rasanya pengen nangis aja. Terima kasih atas bantuan teman-teman semua. Liburan ke pantai sangat menyenangkan. Pekerjaanku selesai lebih awal hari ini.",0
"Aku lelah berpura-pura baik-baik saja. Setiap hari rasanya berat sekali untuk dijalani. Semua terasa sia-sia, aku ingin nyerah. Rasanya pengen nangis aja. Aku butuh bantuan, beban menyerang lagi. Besok rencana mau masak sama teman.",1
Cuaca hari ini sangat mendukung untuk nongkrong. Besok rencana mau belanja sama teman. Orang-orang gak ngerti gimana rasanya sedih dan hancur. Besok rencana mau masak sama teman. Jangan lupa makan ya gais!,0
"Aku merasa sangat kacau akhir-akhir ini. Aku butuh bantuan, beban menyerang lagi. Sudah seminggu aku merasa putus asa. Tiap malam aku ga bisa tidur mikirin beban hidup. Senangnya bisa berkumpul bersama keluarga.",1
"Orang-orang gak ngerti gimana rasanya sedih dan hancur. Orang-orang gak ngerti gimana rasanya sedih dan hancur. Semua terasa sia-sia, aku ingin nyerah. Kecemasanku kambuh lagi hari ini. Sudah seminggu aku merasa putus asa. Tiap malam aku ga bisa tidur mikirin beban hidup. Pekerjaan bikin aku anxiety.",1
Wah filmnya ternyata sangat seru untuk ditonton. Besok aku akan lari pagi agar lebih sehat. Terlalu banyak pikiran merusak hariku. Aku merasa sangat hampa akhir-akhir ini. Masa depanku terlihat sangat gelap dan suram. Pekerjaan bikin aku anxiety.,1
Jangan lupa makan ya gais! Buku yang kubaca hari ini sangat menginspirasi. Rasanya pengen nangis aja. Akhirnya bisa jalan-jalan dengan tenang.,0
Setiap hari rasanya berat sekali untuk dijalani. Aku merasa sangat hampa akhir-akhir ini. Wah filmnya ternyata sangat seru untuk ditonton. Jangan lupa makan ya gais! Cuaca hari ini sangat mendukung untuk nongkrong. Akhirnya bisa jalan-jalan dengan tenang. Liburan ke pantai sangat menyenangkan.,0
"Kenapa hidup ini begitu kacau? Jangan lupa belanja ya gais! Jangan lupa makan ya gais! Lagi belajar kodingan, lumayan susah tapi asik. Besok rencana mau masak sama teman.",0
Kenapa tidak ada yang peduli padaku? Besok rencana mau belanja sama teman. Rasanya pengen nangis aja. Rasanya pengen pergi aja untuk selamanya. Kecemasanku kambuh lagi hari ini.,1
Rasanya pengen pergi aja untuk selamanya. Semangat pagi! Semoga harimu indah. Cuaca hari ini sangat mendukung untuk nongkrong. Wah filmnya ternyata sangat seru untuk ditonton. Akhirnya bisa jalan-jalan dengan tenang. Kenapa hidup ini begitu kacau?,0
"Semua terasa sia-sia, aku ingin nyerah. Aku merasa sangat produktif dan bahagia hari ini. Akhirnya akhir pekan tiba, waktunya bersantai. Kenapa tidak ada yang peduli padaku? Akhirnya akhir pekan tiba, waktunya bersantai.",0
"Liburan ke pantai sangat menyenangkan. Jangan lupa makan ya gais! Buku yang kubaca hari ini sangat menginspirasi. Semangat pagi! Semoga harimu indah. Liburan ke gunung yuk. Lagi belajar kodingan, lumayan susah tapi asik.",0
"Liburan ke gunung yuk. Lagi belajar kodingan, lumayan susah tapi asik. Setiap hari rasanya berat sekali untuk dijalani. Besok aku akan lari pagi agar lebih sehat. Aku merasa sangat produktif dan bahagia hari ini. Liburan ke gunung yuk.",0
"Kepalaku mau pecah rasanya dengan semua masalah ini. Terlalu banyak pikiran merusak hariku. Aku merasa sangat hampa akhir-akhir ini. Akhirnya akhir pekan tiba, waktunya bersantai. Kenapa hidup ini begitu kacau? Semua terasa sia-sia, aku ingin nyerah. Kepalaku mau pecah rasanya dengan semua masalah ini.",1
Liburan ke gunung yuk. Semangat pagi! Semoga harimu indah. Terlalu banyak pikiran merusak hariku. Senangnya bisa berkumpul bersama keluarga. Akhirnya bisa jalan-jalan dengan tenang.,0
"Pekerjaanku selesai lebih awal hari ini. Besok rencana mau masak sama teman. Cuaca hari ini sangat mendukung untuk nongkrong. Akhirnya akhir pekan tiba, waktunya bersantai. Besok aku akan lari pagi agar lebih sehat. Terima kasih atas bantuan teman-teman semua. Senangnya bisa berkumpul bersama keluarga.",0
Jangan lupa makan ya gais! Akhirnya bisa jalan-jalan dengan tenang. Akhirnya bisa jalan-jalan dengan tenang. Wah filmnya ternyata sangat seru untuk ditonton. Besok rencana mau masak sama teman. Jangan lupa makan ya gais!,0
Wah filmnya ternyata sangat seru untuk ditonton. Jangan lupa belanja ya gais! Aku merasa sangat kacau akhir-akhir ini. Jangan lupa belanja ya gais! Gak kuat lagi sama tekanan ini.,0
Aku benci diriku sendiri. Senangnya bisa berkumpul bersama keluarga. Jangan lupa belanja ya gais! Jangan lupa makan ya gais! Hari ini cuaca sangat bagus dan cerah. Liburan ke pantai sangat menyenangkan. Besok rencana mau masak sama teman.,0
Setiap hari rasanya berat sekali untuk dijalani. Kenapa hidup ini begitu kacau? Orang-orang gak ngerti gimana rasanya sedih dan hancur. Hari ini cuaca sangat bagus dan cerah. Buku yang kubaca hari ini sangat menginspirasi. Aku lelah berpura-pura baik-baik saja.,1
Jangan lupa makan ya gais! Besok rencana mau masak sama teman. Liburan ke pantai sangat menyenangkan. Aku merasa sangat produktif dan bahagia hari ini. Cuaca hari ini sangat mendukung untuk nongkrong. Liburan ke pantai sangat menyenangkan.,0
Besok rencana mau masak sama teman. Pekerjaan bikin aku anxiety. Kenapa tidak ada yang peduli padaku? Besok rencana mau belanja sama teman. Terima kasih atas bantuan teman-teman semua. Hari ini cuaca sangat bagus dan cerah.,0
"Aku merasa sangat produktif dan bahagia hari ini. Setiap hari rasanya berat sekali untuk dijalani. Aku butuh bantuan, beban menyerang lagi. Rasanya pengen pergi aja untuk selamanya. Aku lelah berpura-pura baik-baik saja. Kecemasanku kambuh lagi hari ini. Liburan ke gunung yuk.",1
"Kenapa tidak ada yang peduli padaku? Semua terasa sia-sia, aku ingin nyerah. Kecemasanku kambuh lagi hari ini. Wah filmnya ternyata sangat seru untuk ditonton. Jangan lupa belanja ya gais! Rasanya pengen nangis aja.",1
"Aku butuh bantuan, beban menyerang lagi. Jangan lupa belanja ya gais! Aku butuh bantuan, beban menyerang lagi. Besok aku akan lari pagi agar lebih sehat. Cuaca hari ini sangat mendukung untuk nongkrong.",0
"Semangat pagi! Semoga harimu indah. Lagi belajar kodingan, lumayan susah tapi asik. Hari ini cuaca sangat bagus dan cerah. Liburan ke pantai sangat menyenangkan.",0
"Kepalaku mau pecah rasanya dengan semua masalah ini. Lagi belajar kodingan, lumayan susah tapi asik. Besok rencana mau belanja sama teman. Lagi belajar kodingan, lumayan susah tapi asik.",0
"Terima kasih atas bantuan teman-teman semua. Buku yang kubaca hari ini sangat menginspirasi. Lagi belajar kodingan, lumayan susah tapi asik. Terima kasih atas bantuan teman-teman semua. Besok aku akan lari pagi agar lebih sehat. Lagi belajar kodingan, lumayan susah tapi asik. Kenapa tidak ada yang peduli padaku?",0
Kecemasanku kambuh lagi hari ini. Kecemasanku kambuh lagi hari ini. Liburan ke gunung yuk. Rasanya pengen nangis aja.,1
