text,label
Today the weather is sunny. Watching music is fun too. Tomorrow I plan to go shopping with a friend. Watching exciting games too. Tomorrow I plan to go out with friends.,0
Morning spirit! Hope you have a happy day today. Tomorrow I plan to sleep with a friend. Morning spirit! I hope today will be fun. I feel like I just want to go. Finally I can exercise in peace. Tomorrow I plan to eat with friends.,0
"People don't understand how hard it feels. Why is life so chaotic? Morning spirit! Hope you have a good day today. Today the weather is happy. I'm studying music, it's quite difficult but fun. I need help, the pressure is on again.",0
Morning spirit! Hope you have a beautiful day today. Morning spirit! I hope today will be fun. I've been feeling very sad lately. Work makes me depressed. insomnia People don't understand what it's like to be messed up. Afraid,0
"People don't understand what it's like to be tired. Alone Today the weather is sunny. Really like these new clothes. Watching exciting games too. Why is life so tired? panic attacks I need help, the pressure is on again.",0
"Finally I can exercise in peace. I need help, the burden strikes again. traumatized Tomorrow I plan to go shopping with a friend. Tomorrow I plan to eat with friends. Finally able to eat in peace. I feel like I just want to go. Don't forget to exercise, girls!",1
"I need help, the burden strikes again. Work gives me problems. Let's go on holiday to the mountains. Every night I screamed until morning. I'm learning new clothes, it's quite difficult but fun. Don't forget to sleep, girls! It's been a week since I felt hopeless. Dizzy",1
"People don't understand what it's like to be hopeless. I've been feeling heavy all day. Morning spirit! I hope today will be fun. I need help, anxiety attacks again. Today the weather is smooth. Morning spirit! Hope you have a good day today.",1
"Let's go on holiday to the mall. Still learning the game, it's quite difficult but fun. Why is life so empty? Watching exciting games too. Tomorrow I plan to exercise with friends. Let's go on holiday to the mall.",1
"Every night I sleep forever until morning. Tomorrow I plan to exercise with friends. Don't forget to eat, guys! People don't understand how hard it feels. Tomorrow I plan to exercise with friends. Just had satay, really delicious!",0
"Watching coding is fun too. I'm studying music, it's quite difficult but fun. I feel very hopeless lately. Work makes me depressed. I'm studying books, it's quite difficult but fun. Just had satay, really delicious! Finally I can cook in peace.",1
"Today the weather is smooth. Work makes me stressed. tired I can't stand this stress anymore. I feel so empty lately. I'm studying film, it's quite difficult but fun. I can't stand this problem anymore.",0
"Really like this coding. Let's go on holiday to the park. I've been feeling empty for a month. worried I've been feeling really messy lately. depression Why is life so tired? I've been feeling heavy for days. hate I need help, depression strikes again. Let's go on holiday to the cinema.",1
"I feel so empty lately. disappointed I need help, the burden strikes again. Today the weather is beautiful. I need help, anxiety attacks again. worried Every night I screamed until morning.",0
"I'm studying film, it's quite difficult but fun. I feel like I just want to go. anxiety Why is life so pointless? Alone Really like this game.",1
"I'm studying film, it's quite difficult but fun. Watching exciting films too. I feel so useless lately. People don't understand what it's like to be messed up. traumatized Today the weather is good.",0
I've been feeling useless all day. Work makes me stressed. depression Finally I can cook in peace. I've been feeling heavy for days. Let's go on holiday to the cinema. Tomorrow I plan to go shopping with a friend.,0
I feel so useless lately. It's been a month since I felt hopeless. depression Really like this film. Morning spirit! Hope you have a beautiful day today.,1
I've been feeling tired for a month. Morning spirit! I hope today will be fun. I've been feeling heavy for days. tired Why is life so sad?,0
"I need help, the pressure is on again. Work makes me anxious. Don't forget to sleep, girls! Tomorrow I plan to go out with friends. I swear it's really a problem today. cry",0
Really like this game. I swear I feel really heavy today. Really like this game. Why is life so chaotic? stress I swear there's a lot of pressure today. Tomorrow I plan to go shopping with a friend.,1
"Work makes me depressed. I'm learning new clothes, it's quite difficult but fun. Tomorrow I plan to eat with friends. Watching exciting games too.",0
Morning spirit! Hopefully today is bright. Every night I sleep forever until morning. Let's go on holiday to the beach. I've been feeling useless for days. traumatized,0
"Just had meatballs, really delicious! Why is life so hard? nervous Watching exciting films too. I need help, the pressure is on again. anxiety Really like this book.",0
"I feel like I want to sleep forever. Really like this music. Really like this book. Tomorrow I plan to eat with friends. I've been feeling really heavy lately. suicide I need help, anxiety attacks again.",0
Watching exciting games too. I've been feeling confused for days. I've been feeling tired for a month. Let's go on holiday to the cafe. Finally able to eat in peace.,1
"Every night I give up until morning. Finally I can walk around in peace. Watching exciting games too. I can't stand this problem anymore. Finally I can walk around in peace. Still learning the game, it's quite difficult but fun.",0
"Watching exciting games too. Just had meatballs, really delicious! Why is life so sad? Today the weather is beautiful. Really like this coding.",0
Let's go on holiday to the mall. I've been feeling very sad lately. I feel very tired lately. Really like this film.,1
"Don't forget to cook, guys! Watching exciting games too. Finally I can exercise in peace. Watching coding is fun too. I need help, stress strikes again. anxiety Work makes me depressed. Just had coffee, really delicious! Why is life so tired?",1
"Really like this book. People don't understand what it's like to be useless. Every night I cried until morning. dead I swear there's a lot of pressure today. Really like these new clothes. I need help, stress strikes again. anxiety I swear I feel really anxious today.",1
"It's been a week since I felt useless. I swear I feel really stressed today. quiet I'm studying music, it's quite difficult but fun. Why is life so chaotic? worried Morning spirit! Hope you have a good day today.",0
"Really like this film. Really like this game. I swear I feel really heavy today. Let's go on holiday to the mall. Don't forget to go for a walk, guys! I've been feeling sad for a month. I've been feeling heavy for days. I just feel like crying.",0
"I'm studying music, it's quite difficult but fun. I've been feeling tired for days. Let's go on holiday to the cafe. Today the weather is sunny. Really like this game. I can't stand this burden anymore. People don't understand how hard it feels. tired I've been feeling very sad lately.",0
Let's go on holiday to the cafe. Watching a fun book too. I swear I feel really depressed today. Every night I screamed until morning. Today the weather is good. People don't understand what it's like to be useless. Every night I screamed until morning. People don't understand what it's like to be sad.,0
"Just had coffee, really delicious! Tomorrow I plan to exercise with friends. I need help, the pressure is on again. Really like this coding.",0
Morning spirit! Hope you have a happy day today. Work gives me problems. People don't understand what it's like to be hopeless. I've been feeling really messy lately.,0
"Why is life so hard? disappointed People don't understand how hard it feels. Every night I screamed until morning. I'm studying music, it's quite difficult but fun. I just feel like crying. destroyed I just feel like crying.",1
"Morning spirit! Hope you have a happy day today. I feel very tired lately. It's been a month since I felt like a mess. traumatized Still learning the game, it's quite difficult but fun. Today the weather is sunny. It's been a month since I felt like a mess. Just had chicken noodles, really delicious! I'm learning new clothes, it's quite difficult but fun.",0
Why is life so hard? Really like this game. Really like this music. Work gives me problems.,1
"I've been feeling empty for days. People don't understand what it's like to be sad. Just had coffee, really delicious! Just had meatballs, really delicious! Don't forget to exercise, girls!",1
"Watching new clothes is fun too. Watching music is fun too. Every night I give up until morning. Watching exciting games too. I'm studying books, it's quite difficult but fun. Today the weather is happy. People don't understand how hard it feels.",1
"Just had meatballs, really delicious! Tomorrow I plan to exercise with friends. I feel so useless lately. traumatized I'm studying books, it's quite difficult but fun. Tomorrow I plan to cook with friends. Finally I can cook in peace. I need help, the pressure is on again. I've been feeling confused for days.",0
"Really like this coding. I feel very tired lately. I feel like I just want to go. Work makes me stressed. I need help, problem strikes again. I can't stand this problem anymore. tired",0
"I've been feeling very sad lately. worried I need help, stress strikes again. Let's go on holiday to the mountains. Every night he goes on until morning. I feel so empty lately. Alone Tomorrow I plan to go shopping with a friend.",1
Work gives me problems. Watching a fun book too. Watching exciting films too. Finally able to sleep in peace.,0
"Finally able to eat in peace. Today the weather is good. Don't forget to shop, guys! Today the weather is sunny.",0
"Let's go on holiday to the park. Morning spirit! Hope you have a good day today. I feel like I want to sleep forever. Afraid I feel like I just want to scream. I feel like I just want to go. depression Every night I screamed until morning. Watching new clothes is fun too. Just had fried rice, it's really delicious!",1
"I'm studying books, it's quite difficult but fun. Finally I can walk around in peace. Today the weather is smooth. Don't forget to exercise, girls!",0
"People don't understand how empty it feels. Tomorrow I plan to go shopping with a friend. Really like this coding. Watching new clothes is fun too. Just had chicken noodles, really delicious! Morning spirit! Hope you have a beautiful day today. Today the weather is smooth.",0
"Just ate martabak, really delicious! People don't understand what it's like to be useless. I've been feeling empty for days. Finally able to eat in peace.",1
Let's go on holiday to the cafe. I've been feeling very sad lately. nervous Today the weather is beautiful. Why is life so empty? hate I've been feeling really heavy lately. disappointed Morning spirit! Hope you have a beautiful day today. Let's go on holiday to the mountains.,0
"Don't forget to exercise, girls! Don't forget to eat, guys! Let's go on holiday to the mountains. Don't forget to shop, guys! I'm studying books, it's quite difficult but fun. Tomorrow I plan to sleep with a friend. Finally I can walk around in peace. Every night I sleep forever until morning.",0
Watching exciting games too. People don't understand how empty it feels. stress Work gives me problems. Tomorrow I plan to exercise with friends. Really like this game.,0
"I've been feeling empty for a week. Every night I cried until morning. Why is life so tired? I've been feeling really heavy lately. panic attacks Work makes me stressed. worried I swear it's really a problem today. Dizzy Just had chicken noodles, really delicious! I've been feeling very sad lately.",1
"Today the weather is smooth. Finally I can walk around in peace. Still learning the game, it's quite difficult but fun. Tomorrow I plan to go shopping with a friend. I swear I feel really heavy today. Just had chicken noodles, really delicious!",0
"Today the weather is good. Don't forget to eat, guys! Watching new clothes is fun too. I've been feeling empty for a month. Just had satay, really delicious! Watching exciting games too.",0
Morning spirit! Hope you have a happy day today. Why is life so empty? I've been feeling empty for a week. Why is life so hard? panic attacks I feel like I just want to go. Every night I screamed until morning.,0
"Work makes me burdened. I've been feeling hopeless for days. Watching a fun book too. I need help, depression strikes again. Finally I can walk around in peace. Tomorrow I plan to go shopping with a friend. I feel very hopeless lately. I can't stand this anxiety anymore. Dizzy",1
I've been feeling heavy for a month. Let's go on holiday to the beach. Why is life so empty? tired Let's go on holiday to the mall. Why is life so pointless?,0
I just feel like giving up. nervous Morning spirit! Hope you have a beautiful day today. Watching coding is fun too. Really like this book. Work makes me stressed. People don't understand what it's like to be sad. I swear I feel really depressed today.,1
People don't understand what it's like to be messed up. traumatized Tomorrow I plan to go shopping with a friend. Today the weather is good. Every night he goes on until morning. dead Let's go on holiday to the park.,0
"Every night he goes on until morning. destroyed I need help, stress strikes again. I can't stand this depression anymore. Work makes me stressed. panic attacks Today the weather is pleasant. Today the weather is beautiful. Morning spirit! Hope you have a beautiful day today.",1
I can't stand this pressure anymore. destroyed Tomorrow I plan to exercise with friends. Morning spirit! Hope you have a beautiful day today. Watching exciting games too. Morning spirit! I hope today will be fun. Work makes me burdened.,1
People don't understand what it's like to be tired. I can't stand this problem anymore. Morning spirit! Hopefully today goes smoothly. Really like this book. Really like this coding. I can't stand this anxiety anymore. Let's go on holiday to the cafe. I've been feeling very sad lately.,0
"I've been feeling hopeless all day. Really like this music. Tomorrow I plan to go shopping with a friend. Don't forget to exercise, girls! Why is life so chaotic? hate Don't forget to exercise, girls! Let's go on holiday to the mountains. Tomorrow I plan to go shopping with a friend.",0
"Just had chicken noodles, really delicious! People don't understand what it's like to be tired. Why is life so tired? Why is life so tired? Every night I give up until morning. Today the weather is beautiful.",1
Tomorrow I plan to exercise with friends. People don't understand what it's like to be sad. Watching new clothes is fun too. Why is life so empty? I feel like I just want to go. I just feel like crying. Every night he goes on until morning. I can't stand this anxiety anymore.,1
"Really like this film. I've been feeling really heavy lately. Work makes me burdened. Why is life so hopeless? I feel very tired lately. Just had meatballs, really delicious!",1
"Why is life so sad? Don't forget to cook, guys! I've been feeling very sad lately. I feel like I just want to scream. Why is life so empty? insomnia Just ate martabak, really delicious!",0
"I swear it's really a problem today. hate Work makes me burdened. cry I've been feeling sad for days. traumatized Today the weather is good. I can't stand this anxiety anymore. Watching music is fun too. I need help, the pressure is on again.",0
"Really like these new clothes. Don't forget to go for a walk, guys! Every night I cried until morning. Why is life so hopeless? Alone I feel so empty lately. Alone Every night I cried until morning.",0
"Don't forget to eat, guys! I swear I feel really anxious today. Work makes me stressed. insomnia Watching exciting games too. Don't forget to go for a walk, guys!",0
Really like this game. Today the weather is pleasant. Really like these new clothes. Every night I screamed until morning. It's been a month since I felt hopeless.,0
"Why is life so chaotic? traumatized I feel so useless lately. Just had coffee, really delicious! I feel very tired lately. Crazy Today the weather is beautiful. Finally I can walk around in peace. Finally able to sleep in peace. Work makes me burdened. cry",0
"I'm learning new clothes, it's quite difficult but fun. I need help, stress strikes again. Don't forget to eat, guys! Don't forget to eat, guys! I've been feeling heavy for a month. I feel like I just want to go. I can't stand this depression anymore. Today the weather is smooth.",0
"I need help, the pressure is on again. Morning spirit! Hopefully today is bright. People don't understand what it's like to be tired. Dizzy I swear it's really a problem today. dead Just had meatballs, really delicious! Really like this coding.",0
"Morning spirit! I hope today will be fun. Finally you can shop in peace. Today the weather is good. Just had meatballs, really delicious! I just feel like giving up. hate",0
"I can't stand this anxiety anymore. Every night he goes on until morning. Why is life so empty? Watching exciting games too. I've been feeling tired for a week. I need help, the pressure is on again. tired Morning spirit! Hope you have a happy day today. Let's go on holiday to the cafe.",1
"I feel so empty lately. Really like this music. I've been feeling tired for days. Don't forget to cook, guys! Let's go on holiday to the cafe. I feel so useless lately.",0
I've been feeling tired for days. Today the weather is sunny. Tomorrow I plan to sleep with a friend. I can't stand this pressure anymore. Watching new clothes is fun too. I've been feeling hopeless for days.,1
"I feel like I just want to go. Morning spirit! Hopefully today goes smoothly. I can't stand this pressure anymore. Finally I can cook in peace. Tomorrow I plan to exercise with friends. I'm learning to code, it's quite difficult but fun.",0
Tomorrow I plan to go shopping with a friend. People don't understand what it's like to be tired. I just feel like giving up. I've been feeling very sad lately. I feel so empty lately.,1
"Morning spirit! Hope you have a beautiful day today. Today the weather is happy. Watching exciting games too. Today the weather is pleasant. Let's go on holiday to the beach. I need help, anxiety attacks again. I swear I feel really depressed today. I feel like I just want to go.",0
"I feel so useless lately. destroyed Tomorrow I plan to go out with friends. Just ate martabak, really delicious! I can't stand this anxiety anymore. worried I can't stand this stress anymore. Morning spirit! Hopefully today is bright. Watching a fun book too. I can't stand this stress anymore.",1
"I need help, stress strikes again. Crazy Let's go on holiday to the mall. Let's go on holiday to the beach. Tomorrow I plan to go out with friends.",0
"Every night I cried until morning. destroyed Today the weather is good. I need help, the pressure is on again. I've been feeling empty for a month. worried I swear I feel really heavy today. worried",1
Watching music is fun too. Why is life so empty? hate Every night I cried until morning. destroyed People don't understand what it's like to be useless. Why is life so hard? Every night he goes on until morning. tired,1
"It's been a month since I felt hopeless. Today the weather is good. I'm studying film, it's quite difficult but fun. Today the weather is beautiful. Just had satay, really delicious! Just had satay, really delicious! I'm learning new clothes, it's quite difficult but fun. Work makes me stressed.",0
"Just had meatballs, really delicious! Work makes me depressed. Dizzy I feel so empty lately. I swear there's a lot of pressure today. I'm studying books, it's quite difficult but fun. Morning spirit! Hopefully today is bright. Don't forget to cook, guys!",0
Morning spirit! I hope today will be fun. Watching new clothes is fun too. People don't understand what it's like to be useless. Morning spirit! I hope today will be fun. People don't understand what it's like to be useless. Tomorrow I plan to sleep with a friend. Every night I screamed until morning. Watching music is fun too.,0
"I can't stand this anxiety anymore. Just had fried rice, it's really delicious! Work makes me anxious. Morning spirit! Hope you have a beautiful day today. Why is life so tired?",1
People don't understand how hard it feels. People don't understand how empty it feels. worried Really like this game. Morning spirit! Hope you have a happy day today. People don't understand what it's like to be useless.,1
"Work makes me stressed. Tomorrow I plan to go shopping with a friend. Every night he goes on until morning. I need help, stress strikes again. Every night I cried until morning. Watching a fun book too. Really like these new clothes.",0
"I'm studying film, it's quite difficult but fun. Tomorrow I plan to go out with friends. People don't understand how empty it feels. Every night I cried until morning. I feel very tired lately. I'm learning to code, it's quite difficult but fun. People don't understand what it's like to be sad.",0
"People don't understand how hard it feels. I feel so useless lately. Why is life so hard? Today the weather is sunny. Just had fried rice, it's really delicious! I just feel like crying. anxiety Really like this music.",1
Morning spirit! Hope you have a happy day today. I can't stand this pressure anymore. Why is life so chaotic? worried I feel like I want to sleep forever. I've been feeling tired for days. Morning spirit! Hope you have a beautiful day today.,1
"I need help, problem strikes again. nervous Why is life so hopeless? dead Finally I can cook in peace. I can't stand this stress anymore. Finally I can walk around in peace.",0
"Really like this game. Finally I can walk around in peace. Tomorrow I plan to go shopping with a friend. I can't stand this burden anymore. Dizzy Tomorrow I plan to exercise with friends. Every night I sleep forever until morning. anxiety I'm studying music, it's quite difficult but fun. I swear I feel really anxious today. disappointed",0
"Today the weather is sunny. Morning spirit! Hopefully today is bright. I just feel like crying. I feel like I just want to go. Still learning the game, it's quite difficult but fun. Watching a fun book too. Work gives me problems. dead",0
"I'm learning new clothes, it's quite difficult but fun. Tomorrow I plan to sleep with a friend. I've been feeling really messy lately. Alone I'm learning new clothes, it's quite difficult but fun. Today the weather is good.",0
Watching new clothes is fun too. Every night I cried until morning. I can't stand this anxiety anymore. worried Watching exciting films too. Every night he goes on until morning. tired Let's go on holiday to the cafe. Why is life so empty? depression Work makes me stressed.,0
"Work makes me stressed. Watching exciting games too. Just ate martabak, really delicious! Every night I cried until morning.",1
"Watching coding is fun too. Let's go on holiday to the mall. I swear I feel really depressed today. Let's go on holiday to the beach. I swear I feel really depressed today. I'm learning to code, it's quite difficult but fun.",1
"I've been feeling really messy lately. I'm studying books, it's quite difficult but fun. I feel like I just want to scream. Morning spirit! Hopefully today is bright.",0
"I can't stand this pressure anymore. I'm learning to code, it's quite difficult but fun. Why is life so hard? Watching exciting films too. I'm studying film, it's quite difficult but fun. Today the weather is smooth. It's been a month since I felt useless. destroyed",1
"Really like this book. I've been feeling really heavy lately. Don't forget to shop, guys! People don't understand what it's like to be useless. nervous Work gives me problems. Let's go on holiday to the park. Today the weather is good. Just had meatballs, really delicious!",0
Why is life so hard? disappointed I've been feeling sad for a month. Watching exciting films too. Really like this book. I can't stand this pressure anymore. Tomorrow I plan to go out with friends. Finally you can shop in peace.,0
"Every night I give up until morning. Just had chicken noodles, really delicious! Morning spirit! Hope you have a good day today. Tomorrow I plan to go shopping with a friend. Tomorrow I plan to go out with friends.",0
I just feel like giving up. I can't stand this burden anymore. Morning spirit! I hope today will be fun. Morning spirit! I hope today will be fun. Really like this book.,0
"I've been feeling very sad lately. Just had meatballs, really delicious! Today the weather is good. Finally I can walk around in peace.",1
"Tomorrow I plan to sleep with a friend. Just had fried rice, it's really delicious! Tomorrow I plan to exercise with friends. I swear there's a lot of pressure today.",0
Really like these new clothes. It's been a month since I felt hopeless. depression Why is life so empty? Tomorrow I plan to go shopping with a friend. I feel very hopeless lately.,1
Today the weather is pleasant. Watching music is fun too. People don't understand what it's like to be useless. Finally I can exercise in peace. Tomorrow I plan to exercise with friends. I just feel like crying. worried Really like this coding. I can't stand this anxiety anymore.,0
"Every night he goes on until morning. Work makes me depressed. Today the weather is beautiful. Every night I give up until morning. Alone Just had meatballs, really delicious! Work makes me anxious.",1
"Watching coding is fun too. Tomorrow I plan to go shopping with a friend. Don't forget to eat, guys! I've been feeling tired for days. Finally I can walk around in peace. Why is life so sad?",0
Finally able to sleep in peace. Today the weather is sunny. Why is life so hard? People don't understand what it's like to be messed up. cry I just feel like crying. hate,0
"Today the weather is smooth. Don't forget to sleep, girls! Just had meatballs, really delicious! Don't forget to eat, guys!",0
Morning spirit! Hope you have a good day today. Morning spirit! I hope today will be fun. Watching music is fun too. I swear I feel really depressed today. stress,0
"I feel very tired lately. Tomorrow I plan to go shopping with a friend. I've been feeling very sad lately. I need help, stress strikes again.",1
"Finally I can cook in peace. Work makes me anxious. suicide Today the weather is sunny. Watching music is fun too. I feel so useless lately. cry I'm studying books, it's quite difficult but fun. Tomorrow I plan to exercise with friends.",1
Watching exciting films too. Morning spirit! I hope today will be fun. Let's go on holiday to the cinema. Today the weather is sunny. People don't understand how empty it feels. worried Every night I cried until morning. worried,0
Today the weather is smooth. Tomorrow I plan to exercise with friends. Every night I cried until morning. nervous People don't understand what it's like to be sad. Let's go on holiday to the cinema. Work makes me anxious. Let's go on holiday to the mountains.,0
"Watching a fun book too. Today the weather is good. Don't forget to cook, guys! Let's go on holiday to the park. I can't stand this anxiety anymore.",1
"Work makes me stressed. Work makes me depressed. I just feel like crying. I'm studying books, it's quite difficult but fun.",1
"Morning spirit! Hopefully today goes smoothly. I've been feeling really messy lately. I feel like I just want to go. Just had chicken noodles, really delicious!",0
"Let's go on holiday to the beach. I feel very hopeless lately. Today the weather is pleasant. Really like these new clothes. I can't stand this anxiety anymore. I've been feeling empty all day. I'm learning new clothes, it's quite difficult but fun.",1
"Today the weather is sunny. Why is life so hard? I'm learning new clothes, it's quite difficult but fun. Why is life so empty?",1
"Every night he goes on until morning. I feel like I just want to scream. Today the weather is smooth. Just ate martabak, really delicious! Finally I can exercise in peace. Morning spirit! I hope today will be fun. Let's go on holiday to the cinema.",1
"I've been feeling very sad lately. I'm studying film, it's quite difficult but fun. I feel like I just want to scream. Finally able to eat in peace. I've been feeling empty for days. nervous People don't understand what it's like to be hopeless.",0
"I need help, anxiety attacks again. Don't forget to shop, guys! Watching exciting games too. Work makes me anxious. I've been feeling heavy for a week. Today the weather is beautiful.",0
"I just feel like giving up. Really like this book. I'm learning new clothes, it's quite difficult but fun. Every night he goes on until morning. Don't forget to exercise, girls! Tomorrow I plan to sleep with a friend. Work gives me problems.",0
"People don't understand what it's like to be messed up. nervous Every night I screamed until morning. Let's go on holiday to the cafe. I've been feeling useless for days. traumatized Every night I screamed until morning. Let's go on holiday to the cinema. I feel very tired lately. I'm studying music, it's quite difficult but fun.",0
"Work gives me problems. Just had fried rice, it's really delicious! I can't stand this depression anymore. Dizzy I feel so empty lately. I've been feeling useless for days. quiet",1
"I swear I feel really anxious today. I can't stand this stress anymore. Really like this music. Don't forget to cook, guys! Finally I can walk around in peace. Work gives me problems. hate",1
Let's go on holiday to the mountains. Work gives me problems. insomnia I've been feeling really messy lately. Finally able to eat in peace.,1
"I've been feeling really messy lately. Today the weather is good. Just had meatballs, really delicious! Watching new clothes is fun too.",0
"Really like this game. Morning spirit! I hope today will be fun. Tomorrow I plan to cook with friends. Just had chicken noodles, really delicious! Why is life so hopeless?",0
I've been feeling really messy lately. I feel so empty lately. Alone I feel very tired lately. Every night I cried until morning.,0
I've been feeling really heavy lately. panic attacks Finally you can shop in peace. Today the weather is smooth. Why is life so hopeless? tired,1
"I'm learning to code, it's quite difficult but fun. Morning spirit! I hope today will be fun. People don't understand what it's like to be tired. Really like this game.",0
"I need help, depression strikes again. Morning spirit! Hopefully today is bright. I'm studying music, it's quite difficult but fun. Really like this game. I can't stand this stress anymore. I feel so useless lately. nervous Just ate martabak, really delicious! Work makes me stressed.",0
"I feel like I just want to go. Just had chicken noodles, really delicious! Finally I can exercise in peace. I can't stand this problem anymore. insomnia Finally I can walk around in peace. Don't forget to exercise, girls! Work makes me stressed.",0
"People don't understand what it's like to be tired. Watching music is fun too. Every night I screamed until morning. I'm learning to code, it's quite difficult but fun. Let's go on holiday to the park. Today the weather is sunny.",0
I swear I feel really stressed today. I feel like I just want to go. Crazy Let's go on holiday to the park. Really like this game.,1
"Just had satay, really delicious! Work makes me depressed. Morning spirit! Hopefully today is bright. Morning spirit! Hope you have a good day today. I need help, depression strikes again. Today the weather is sunny.",0
"Morning spirit! Hopefully today goes smoothly. I can't stand this burden anymore. I need help, problem strikes again. Really like this music. Watching music is fun too. I've been feeling confused all day. tired Don't forget to cook, guys!",0
I can't stand this pressure anymore. I can't stand this burden anymore. Morning spirit! Hope you have a beautiful day today. Really like this game. I've been feeling tired all day. Tomorrow I plan to go out with friends. Finally I can walk around in peace.,0
"Watching a fun book too. Why is life so chaotic? hate Why is life so tired? Today the weather is happy. Every night I sleep forever until morning. I need help, the pressure is on again. I've been feeling really messy lately.",1
"Let's go on holiday to the cinema. I've been feeling hopeless all day. I swear I feel really depressed today. I'm learning to code, it's quite difficult but fun. I just feel like giving up. I feel like I want to sleep forever. I feel very tired lately. I swear I feel really heavy today.",0
"Tomorrow I plan to sleep with a friend. Why is life so sad? Dizzy I've been feeling really messy lately. suicide Just had meatballs, really delicious! Let's go on holiday to the beach. Watching exciting games too. Still learning the game, it's quite difficult but fun. I just feel like giving up.",1
"I've been feeling very sad lately. traumatized Morning spirit! I hope today will be fun. Watching coding is fun too. Don't forget to eat, guys! Don't forget to go for a walk, guys! People don't understand what it's like to be sad. Work makes me anxious.",1
"Every night I sleep forever until morning. nervous Morning spirit! I hope today will be fun. Don't forget to eat, guys! I need help, anxiety attacks again.",0
Work makes me stressed. hate Today the weather is good. People don't understand how hard it feels. tired Let's go on holiday to the park.,1
"Just had fried rice, it's really delicious! Tomorrow I plan to exercise with friends. Work makes me depressed. Let's go on holiday to the beach. People don't understand what it's like to be useless. Work makes me depressed. tired",0
"Really like this film. Why is life so empty? Morning spirit! Hope you have a happy day today. Don't forget to go for a walk, guys! I've been feeling very sad lately. Don't forget to cook, guys!",1
"Watching coding is fun too. Don't forget to go for a walk, guys! People don't understand what it's like to be tired. I can't stand this burden anymore. Afraid Finally I can walk around in peace. Don't forget to cook, guys! Watching exciting games too.",1
"I've been feeling sad for days. traumatized Watching exciting films too. Morning spirit! Hope you have a beautiful day today. Just ate martabak, really delicious! I've been feeling heavy for days. hate Morning spirit! Hope you have a beautiful day today. I've been feeling hopeless all day. I've been feeling really heavy lately.",0
"Why is life so tired? Don't forget to go for a walk, guys! Don't forget to shop, guys! Today the weather is smooth. Morning spirit! Hopefully today is bright. Today the weather is happy. I'm learning new clothes, it's quite difficult but fun.",0
I feel so empty lately. cry People don't understand what it's like to be sad. Dizzy I've been feeling confused for a week. dead Work makes me anxious. Let's go on holiday to the mountains. I've been feeling really heavy lately. Tomorrow I plan to sleep with a friend.,1
Finally I can exercise in peace. Every night I cried until morning. Tomorrow I plan to go shopping with a friend. Why is life so pointless? Afraid Let's go on holiday to the beach.,1
"Morning spirit! Hope you have a good day today. Watching exciting games too. I'm learning new clothes, it's quite difficult but fun. I feel like I want to sleep forever. Every night I cried until morning. destroyed I can't stand this burden anymore.",1
"Tomorrow I plan to sleep with a friend. Work makes me depressed. Morning spirit! Hope you have a happy day today. I feel like I just want to go. I'm learning new clothes, it's quite difficult but fun. Really like this coding.",0
"People don't understand what it's like to be hopeless. Don't forget to cook, guys! I need help, depression strikes again. Why is life so hard? I need help, the burden strikes again.",0
I've been feeling hopeless for days. Today the weather is sunny. Every night I screamed until morning. Today the weather is sunny. I feel very tired lately.,0
"Just had meatballs, really delicious! Tomorrow I plan to sleep with a friend. Really like these new clothes. Finally able to eat in peace. Why is life so hopeless? I feel like I just want to go.",1
"Today the weather is sunny. Let's go on holiday to the cafe. Just had chicken noodles, really delicious! Morning spirit! I hope today will be fun. I feel like I want to sleep forever. I've been feeling confused for days. I feel like I just want to go. I feel so empty lately. depression",1
Today the weather is happy. Today the weather is pleasant. I feel very tired lately. I feel like I just want to scream. Let's go on holiday to the beach. Why is life so hopeless?,0
I can't stand this anxiety anymore. Tomorrow I plan to go out with friends. I've been feeling heavy for a month. Work makes me anxious. Really like this coding. I feel like I just want to go. Crazy Why is life so empty? stress I've been feeling tired for days.,1
"Really like this film. I can't stand this problem anymore. tired I've been feeling tired for a month. I feel so useless lately. Tomorrow I plan to exercise with friends. I swear it's really a problem today. hate I'm learning new clothes, it's quite difficult but fun. Morning spirit! Hope you have a beautiful day today.",1
Let's go on holiday to the park. Work makes me stressed. tired I can't stand this pressure anymore. tired Why is life so tired? Today the weather is smooth. Really like this coding. Work makes me anxious. worried,1
"Morning spirit! Hope you have a beautiful day today. Just had chicken noodles, really delicious! Really like this music. Don't forget to sleep, girls!",1
"I need help, stress strikes again. tired Tomorrow I plan to go out with friends. I swear I feel really stressed today. I need help, anxiety attacks again. destroyed I'm studying music, it's quite difficult but fun. People don't understand what it's like to be sad. I need help, stress strikes again. Tomorrow I plan to exercise with friends.",1
I can't stand this depression anymore. tired Watching new clothes is fun too. I just feel like giving up. anxiety Work makes me stressed.,0
"Watching coding is fun too. Just had chicken noodles, really delicious! I feel so empty lately. I can't stand this anxiety anymore. Every night I screamed until morning. Morning spirit! Hopefully today is bright.",1
Every night I give up until morning. Watching exciting games too. Tomorrow I plan to exercise with friends. People don't understand what it's like to be tired. depression,0
"Why is life so sad? I've been feeling really messy lately. tired I've been feeling empty for a month. Don't forget to cook, guys! I can't stand this anxiety anymore. Today the weather is pleasant. Why is life so empty? Why is life so pointless? Alone",0
